605837281618853889	Tue Jun 02 20:43:58 +0000 2015	0	6	RT @littlegebs: Becoming a Minion with our #MinionsBoxes @amazon http://t.co/DQfgOuQ8Al			20793816	1904224	62	13777	Seattle, Washington
605838947126681601	Tue Jun 02 20:50:35 +0000 2015	0	0	@claudette_marqu Welcome to the future! (⌐■_■)	605814066347544576		20793816	1904224	62	13777	Seattle, Washington
605840424058511362	Tue Jun 02 20:56:27 +0000 2015	72	84	Bring on the ink! Enter this #AmazonGiveaway for a chance to win @SplatoonNA! https://t.co/ikhwZFBFpv NoPurchNec http://t.co/XB4QcxuBNl			20793816	1904224	62	13777	Seattle, Washington
605844043826749440	Tue Jun 02 21:10:50 +0000 2015	53	29	.@flo_tweet’s new album ‘How Big, How Blue, How Beautiful’ is now available on Amazon! http://t.co/C1eYne7fSp http://t.co/9yFH7Ju65a			20793816	1904224	62	13777	Seattle, Washington
605847099075215360	Tue Jun 02 21:22:59 +0000 2015	41	34	Enter this #AmazonGiveaway for a chance to win a copy of your own! https://t.co/pqOMLjokcM @flo_tweet NoPurcNec http://t.co/LbXQgNpZvr	605844043826749440		20793816	1904224	62	13777	Seattle, Washington
605867549138386948	Tue Jun 02 22:44:14 +0000 2015	86	22	Tune in tomorrow w/ @robdelaney &amp; @SharonHorgan @ 1:30ET for a hilarious live chat about life, love &amp; #CatastropheTV https://t.co/SETamSF9Q0			20793816	1904224	62	13777	Seattle, Washington
605885203412742144	Tue Jun 02 23:54:23 +0000 2015	47	55	Enter for a chance to win this Father's Day gift idea Giveaway https://t.co/1giymPBxt1 NoPurchNec #AmazonGiveaway http://t.co/H8L3MJGC6c			20793816	1904224	62	13777	Seattle, Washington
605888209994674177	Wed Jun 03 00:06:20 +0000 2015	2	0	@fernalfonso Looks like the best delivery of the week!	605886308926365697		20793816	1904224	62	13777	Seattle, Washington
605888246413819904	Wed Jun 03 00:06:29 +0000 2015	0	40	RT @fernalfonso: Tuesday (special @amazon delivery) http://t.co/OLNkPyThxz			20793816	1904224	62	13777	Seattle, Washington
605888765865828352	Wed Jun 03 00:08:33 +0000 2015	1	1	@werunthistown17 Those boots are totally made for walkin’! Enjoy!	605887251424288768		20793816	1904224	62	13777	Seattle, Washington
605903887631970304	Wed Jun 03 01:08:38 +0000 2015	1	0	@Onion_Mage Thanks Sam! Keep being awesome yourself.	605803257508691969		20793816	1904224	62	13777	Seattle, Washington
605904106301972481	Wed Jun 03 01:09:30 +0000 2015	0	27	RT @bababrandi: Let #MinionBob borrow my eye #MinionsBoxes #Amazon This box brightened my day! 😊 http://t.co/juEK99PKPn			20793816	1904224	62	13777	Seattle, Washington
606126062230228993	Wed Jun 03 15:51:29 +0000 2015	34	23	A precious 63% off Bonus Deal of the Day http://t.co/VxMNzjbSxH http://t.co/1M9zDMOgnP			20793816	1904224	62	13777	Seattle, Washington
606147980945670144	Wed Jun 03 17:18:34 +0000 2015	49	55	Who lives in a giveaway under the sea? Enter for a chance to win https://t.co/HguyfxNIqj NoPurchNec #AmazonGiveaway http://t.co/ZuudRQm1Pt			20793816	1904224	62	13777	Seattle, Washington
606153628789948416	Wed Jun 03 17:41:01 +0000 2015	0	11	RT @AmazonVideo: We're live with @robdelaney and @SharonHorgan on #Periscope on life, love and #CatastropheTV! http://t.co/t6KNS3yhlU https…			20793816	1904224	62	13777	Seattle, Washington
606156112870686720	Wed Jun 03 17:50:53 +0000 2015	0	8	RT @AmazonVideo: Thank you for joining @robdelaney &amp; @SharonHorgan on #Periscope! #CatastropheTV airs 6/19 on #Prime. Watch it hard. http:/…			20793816	1904224	62	13777	Seattle, Washington
606161925311987712	Wed Jun 03 18:13:59 +0000 2015	39	39	Enter this #AmazonGiveaway for a chance to win @flo_tweet's new album https://t.co/b17Ow444oh NoPurchNec http://t.co/lTReGftUOA			20793816	1904224	62	13777	Seattle, Washington
606189164149768192	Wed Jun 03 20:02:13 +0000 2015	0	1	@jamespoulter @AmazonUK New baby and smiling boxes?! You're one lucky guy! Congrats on the new addition!	606157663261585408		20793816	1904224	62	13777	Seattle, Washington
606199742482280448	Wed Jun 03 20:44:15 +0000 2015	42	17	Tablets, smartphones, PCs and Macs. #PrimeInstantVideo does it all: http://t.co/j8YIc8HKSr http://t.co/UocMmH6vqg			20793816	1904224	62	13777	Seattle, Washington
606206764837687296	Wed Jun 03 21:12:10 +0000 2015	2	3	@Lovin_Life08 @amazonfire glad to hear that we could kindle a fire in your heart! ❤️‍	606199951782080512		20793816	1904224	62	13777	Seattle, Washington
606214522018402304	Wed Jun 03 21:42:59 +0000 2015	0	3114	RT @amazongames: Remember #E3 2003? Follow &amp; RT for a chance to win a PlayStation Portable. #CountdownToE3 http://t.co/ho17SHN4V0 http://t.…			20793816	1904224	62	13777	Seattle, Washington
606216948968488960	Wed Jun 03 21:52:38 +0000 2015	36	27	Mighty No. 9 Signature Edition now available for pre-order! http://t.co/Qb0V9ZQ3vC http://t.co/5tRMUPHxTX			20793816	1904224	62	13777	Seattle, Washington
606245070510112768	Wed Jun 03 23:44:22 +0000 2015	30	30	Give the gift of Amazon Prime for Father’s Day, and $10 will be donated to @Movember https://t.co/a72hBp6YEX http://t.co/LkPpLfmzpH			20793816	1904224	62	13777	Seattle, Washington
606246419071180800	Wed Jun 03 23:49:44 +0000 2015	63	80	Enter for a chance to win The Witcher: Wild Hunt https://t.co/whht8bTAWw NoPurchNec #AmazonGiveaway http://t.co/l5sxHxQSaQ			20793816	1904224	62	13777	Seattle, Washington
606314533649444865	Thu Jun 04 04:20:24 +0000 2015	67	49	Remote control tarantula. #NOPE http://t.co/NMrGtm5CHL http://t.co/seYQX0u2E8			20793816	1904224	62	13777	Seattle, Washington
606476681579229184	Thu Jun 04 15:04:43 +0000 2015	0	79	RT @Amazon3PSellers: Today is the last day to enter our @TowerPB Sweepstakes. Don't miss your opportunity to win! http://t.co/bXikEuQG32 ht…			20793816	1904224	62	13777	Seattle, Washington
606490695839412225	Thu Jun 04 16:00:24 +0000 2015	0	12	RT @Movember: We've teamed up with @amazon Prime to bring you the perfect Father's Day gift - http://t.co/6YpdeqVbz5			20793816	1904224	62	13777	Seattle, Washington
606508726141505538	Thu Jun 04 17:12:03 +0000 2015	16	10	Deal of the Day: Save up to 65% on Panasonic, Philips Norelco, &amp; Remington shaving &amp; grooming products http://t.co/G2KQ0zxOV3			20793816	1904224	62	13777	Seattle, Washington
606513710128103424	Thu Jun 04 17:31:51 +0000 2015	0	64	RT @chelseymaxwell: Someone was disappointed to discover that the #minionsboxes don't actually contain minions. http://t.co/dQODRYevez			20793816	1904224	62	13777	Seattle, Washington
606523623541735424	Thu Jun 04 18:11:15 +0000 2015	1	1	@rachcosio Congrats, and enjoy your big day!	606486364566069250		20793816	1904224	62	13777	Seattle, Washington
606530931420233729	Thu Jun 04 18:40:17 +0000 2015	118	251	Enter for a chance to win The Witcher: Wild Hunt https://t.co/VEfIsFbxrU NoPurchNec #AmazonGiveaway http://t.co/ql3fny7Vi5			20793816	1904224	62	13777	Seattle, Washington
606544016243490816	Thu Jun 04 19:32:17 +0000 2015	141	63	Remember this? #ThrowbackThursday http://t.co/32Zt8h1dxv http://t.co/xsJD0kj3nJ			20793816	1904224	62	13777	Seattle, Washington
606572149709619200	Thu Jun 04 21:24:04 +0000 2015	0	234	RT @AmazonVideo: #SNEAKPEEK: Catch this scene from tonight's premiere of #Hannibal Season 3! We. Can't. Wait. http://t.co/50TDCvA6TY https…			20793816	1904224	62	13777	Seattle, Washington
606573052219039745	Thu Jun 04 21:27:39 +0000 2015	0	39	RT @amazonmusic: Happy 1st Birthday to Prime Music! Millions are listening, join the party: http://t.co/RcZo5eUrIb #PrimeMusic1Year http://…			20793816	1904224	62	13777	Seattle, Washington
606585755205562368	Thu Jun 04 22:18:08 +0000 2015	161	1504	Follow @Amazon and retweet for a chance to win http://t.co/1Hl8MUoHKK Rules https://t.co/iu7s1uOr8M #AmazonSweeps http://t.co/2Nirrf3f24			20793816	1904224	62	13777	Seattle, Washington
606599353172692993	Thu Jun 04 23:12:10 +0000 2015	0	12	RT @tartemoderne: Whaaaaaat? I'm one very happy @Amazon customer. #minionsboxes #minions #despicableme #beedo #amazonprime http://t.co/3hfp…			20793816	1904224	62	13777	Seattle, Washington
606616710276349954	Fri Jun 05 00:21:08 +0000 2015	45	46	Enter for a chance to win The Spongebob Movie: Sponge Out of Water https://t.co/CX9wVU2lLj #AmazonGiveaway NoPurchNec http://t.co/KxqeJfDeSR			20793816	1904224	62	13777	Seattle, Washington
606649000872153088	Fri Jun 05 02:29:27 +0000 2015	157	86	Remember this? #ThrowbackThursday http://t.co/3YyzAFkc0e http://t.co/an54lml5kv			20793816	1904224	62	13777	Seattle, Washington
606670053484863489	Fri Jun 05 03:53:06 +0000 2015	89	44	Happy 1st Birthday to Prime Music! Millions are listening, join the party: http://t.co/KNtqNisYNp #PrimeMusic1Year http://t.co/HPJapSyk7j			20793816	1904224	62	13777	Seattle, Washington
606852336611377153	Fri Jun 05 15:57:26 +0000 2015	38	65	Bring on the ink! Enter this #AmazonGiveaway for a chance to win @SplatoonNA! https://t.co/yHTgA7jzXw NoPurchNec http://t.co/1NVdSMmHLi			20793816	1904224	62	13777	Seattle, Washington
606852590530347008	Fri Jun 05 15:58:27 +0000 2015	0	35	RT @battleborn: Seen the Battleborn E3 Trailer yet? @amazongames wants to know which hero you’ll play. http://t.co/OR1KkrZyS2 http://t.co/C…			20793816	1904224	62	13777	Seattle, Washington
606859080251142145	Fri Jun 05 16:24:14 +0000 2015	103	54	Celebrate #NationalDonutDay in the pool! http://t.co/rk8rv98SxO http://t.co/ozbh7k1arV			20793816	1904224	62	13777	Seattle, Washington
606891199211962368	Fri Jun 05 18:31:52 +0000 2015	129	46	The only kitchen device you need on #NationalDonutDay http://t.co/2LAioJVouL http://t.co/p9p8pQlbdR			20793816	1904224	62	13777	Seattle, Washington
606916624092930048	Fri Jun 05 20:12:53 +0000 2015	0	52	RT @bobbyw87: I just used Amazon #PrimeNow less than 35 mins from order to delivery! The Future is Now! I'm PrimeNow Hooked! http://t.co/HF…			20793816	1904224	62	13777	Seattle, Washington
606921508783570947	Fri Jun 05 20:32:18 +0000 2015	188	90	Get your daily dose of coffee and donuts #NationalDonutDay http://t.co/8bQvL3AWZY http://t.co/9hDpBXWfcJ			20793816	1904224	62	13777	Seattle, Washington
606927362752716800	Fri Jun 05 20:55:34 +0000 2015	29	17	How much @AmazonVideo HBO can you watch in a day? Try a free month of Amazon Prime to find out http://t.co/ULpY6d4YPV http://t.co/stvHOGATbq			20793816	1904224	62	13777	Seattle, Washington
606943524374904832	Fri Jun 05 21:59:47 +0000 2015	88	57	Fill in the blank: The #1 best donut flavor is _______. #NationalDonutDay http://t.co/EUszFiSHnc			20793816	1904224	62	13777	Seattle, Washington
607949585970020353	Mon Jun 08 16:37:31 +0000 2015	90	75	Friendly reminder: Father’s Day is only 2 weeks away.			20793816	1904224	62	13777	Seattle, Washington
607953648795152385	Mon Jun 08 16:53:39 +0000 2015	18	7	Looking for a tool for Dad’s latest fix-it project, or a slick new shaver so he can toss out that one you gave him in 1995?	607949585970020353		20793816	1904224	62	13777	Seattle, Washington
607953745100603393	Mon Jun 08 16:54:02 +0000 2015	16	7	If so, our Father’s Day Store should have you covered http://t.co/waS5jZZZTd	607953648795152385		20793816	1904224	62	13777	Seattle, Washington
607960149194588160	Mon Jun 08 17:19:29 +0000 2015	0	28	RT @AmazonKindle: 25 books to start your week: http://t.co/8XijQkmPZT #kindle #kindleselect25			20793816	1904224	62	13777	Seattle, Washington
607960762452209664	Mon Jun 08 17:21:55 +0000 2015	34	22	60% off Deal of the Day: @dremel 120-Volt Variable Speed Rotary Kit http://t.co/JiBOHO5NmC http://t.co/o9Zt51fEmV			20793816	1904224	62	13777	Seattle, Washington
607968144314015746	Mon Jun 08 17:51:15 +0000 2015	595	278	A raptor is on the loose in one of our fulfillment centers.... http://t.co/a44d46q6RP			20793816	1904224	62	13777	Seattle, Washington
607972162788589568	Mon Jun 08 18:07:13 +0000 2015	4	0	@youngblood1919 stay tuned...	607968358693281793		20793816	1904224	62	13777	Seattle, Washington
607979978861473792	Mon Jun 08 18:38:17 +0000 2015	29	14	Save $40+ on the world’s greatest foil shaver! Reply w/ #AmazonCart to add Braun Series 7-790 http://t.co/gXxFLsjbnu http://t.co/2T9eFq0bQF			20793816	1904224	62	13777	Seattle, Washington
607985145832972289	Mon Jun 08 18:58:49 +0000 2015	201	67	It's watching... http://t.co/08vDpsZYVY	607968144314015746		20793816	1904224	62	13777	Seattle, Washington
607987731214540801	Mon Jun 08 19:09:05 +0000 2015	0	26	RT @danccoleman: Look what @amazon is selling now... Furry @Minions #minionsboxes http://t.co/44dro4pj71			20793816	1904224	62	13777	Seattle, Washington
607994693339750400	Mon Jun 08 19:36:45 +0000 2015	44	10	This family's story really blew us away, and we had to share it with you https://t.co/6qUhtxOiKQ http://t.co/JItlmw9Fnb			20793816	1904224	62	13777	Seattle, Washington
608006266254950400	Mon Jun 08 20:22:44 +0000 2015	178	156	Stop what you're doing &amp; enter for a chance to win this raptor https://t.co/IJT4cAspZ2 NoPurchNec. Ends 6/14/15 http://t.co/lgfwfz3JZ2	607968144314015746		20793816	1904224	62	13777	Seattle, Washington
608015281630408704	Mon Jun 08 20:58:34 +0000 2015	0	8	RT @rachelmcrady: Necessary apartment decorations. https://t.co/MYPDgprEj5			20793816	1904224	62	13777	Seattle, Washington
608020455182712833	Mon Jun 08 21:19:07 +0000 2015	19	16	Today only, save up to 70% off classic BBC drama gift sets like Torchwood, As Time Goes By, and Monarch of the Glen http://t.co/XSvx3F6ChU			20793816	1904224	62	13777	Seattle, Washington
608026156214960129	Mon Jun 08 21:41:46 +0000 2015	69	15	It's #NationalBestFriendsDay! Who are some of your favorite famous best friends? We'll share some of our favs throughout the day.			20793816	1904224	62	13777	Seattle, Washington
608027621868359681	Mon Jun 08 21:47:36 +0000 2015	79	38	Two best friends that love to party #NationalBestFriendsDay http://t.co/uu4mh0M7XY http://t.co/vjdAgJDXFT	608026156214960129		20793816	1904224	62	13777	Seattle, Washington
608042219380043776	Mon Jun 08 22:45:36 +0000 2015	101	36	These best friends took on the world, and Mr. Feeny #NationalBestFriendsDay http://t.co/szIi3R9PXz http://t.co/5KoNUyodp7	608026156214960129		20793816	1904224	62	13777	Seattle, Washington
608054033702486016	Mon Jun 08 23:32:33 +0000 2015	41	30	We’ve goat a solution to your lawn problems! No kidding. Get things done with @AmazonServices http://t.co/OzbrtqTdEc https://t.co/giExCjvDvW			20793816	1904224	62	13777	Seattle, Washington
608062483937542144	Tue Jun 09 00:06:08 +0000 2015	542	249	A raptor is on the loose in one of our fulfillment centers.... http://t.co/mjrccMg9al			20793816	1904224	62	13777	Seattle, Washington
608068034792685568	Tue Jun 09 00:28:11 +0000 2015	47	30	Take a #NationalBestFriendsDay selfie using this 58% off Lightning Deal http://t.co/lnrCyhjdl4 (while supplies last) http://t.co/7qPiphxBsU			20793816	1904224	62	13777	Seattle, Washington
608072344180019200	Tue Jun 09 00:45:18 +0000 2015	135	73	Help save the day &amp; enter for a chance to win this 5-ft tall raptor https://t.co/1C6YSi6zi3 Ends 6/14. NoPurchNec http://t.co/q508p2yj0d	608062483937542144		20793816	1904224	62	13777	Seattle, Washington
608303044023996416	Tue Jun 09 16:02:02 +0000 2015	52	23	Today only, enjoy special savings on the crystal edition UE BOOM wireless Bluetooth speaker http://t.co/yfNVKMaVed http://t.co/oD6HO3V32a			20793816	1904224	62	13777	Seattle, Washington
608303867923701760	Tue Jun 09 16:05:18 +0000 2015	58	34	Lightning Deal: 78% off premium portable portable phone charger (while supplies last) http://t.co/kMv1bEfxVv http://t.co/mPt9AKlZi5			20793816	1904224	62	13777	Seattle, Washington
608310501911732224	Tue Jun 09 16:31:40 +0000 2015	38	21	The new @RollingStones album 'Sticky Fingers' is out, &amp; already #1 on our Rock music chart http://t.co/Qxntjtieq5 http://t.co/kRdOFzjmXO			20793816	1904224	62	13777	Seattle, Washington
608317849266974720	Tue Jun 09 17:00:51 +0000 2015	0	103	RT @amazongames: Get an Xbox One, 12m of Live, Turtle Beach XO headset, AC Unity/Black Flag, all for $349.99. http://t.co/onKDF2W3d5 http:/…			20793816	1904224	62	13777	Seattle, Washington
608345961958633472	Tue Jun 09 18:52:34 +0000 2015	37	12	This family's story really blew us away, and we had to share it with you https://t.co/ln9mQ0Cvo9 http://t.co/KtIFVaXXVv			20793816	1904224	62	13777	Seattle, Washington
608362725388001280	Tue Jun 09 19:59:11 +0000 2015	15	4	Strike gold with the 67% off Bonus Deal of the Day http://t.co/omjcrjQ4Pk http://t.co/8XLnUD06Vw			20793816	1904224	62	13777	Seattle, Washington
608363391275683841	Tue Jun 09 20:01:49 +0000 2015	47	36	Lightning Deal: Xbox One, 12m of Live, Turtle Beach headset, AC Unity/Black Flag, for $349.99 http://t.co/O06d46wU99 http://t.co/DPWt6S26K3			20793816	1904224	62	13777	Seattle, Washington
608370635740430338	Tue Jun 09 20:30:37 +0000 2015	664	438	Your package was delivered #4BestWordsEver			20793816	1904224	62	13777	Seattle, Washington
608371092978311169	Tue Jun 09 20:32:26 +0000 2015	3	2	@gnowor Thank YOU for the cutest cat pic! 😸	608355590553903104		20793816	1904224	62	13777	Seattle, Washington
608385730952470530	Tue Jun 09 21:30:36 +0000 2015	53	17	Today only, enjoy special savings on the crystal edition UE BOOM wireless Bluetooth speaker http://t.co/Ykq57TEa9a http://t.co/WVeYRngrrI			20793816	1904224	62	13777	Seattle, Washington
608403793533923329	Tue Jun 09 22:42:22 +0000 2015	602	324	In case you missed it, a velociraptor is running wild in one of our fulfillment centers, and we need your help... http://t.co/8KxVwjVDJb			20793816	1904224	62	13777	Seattle, Washington
608420484879904768	Tue Jun 09 23:48:42 +0000 2015	242	123	Save our fulfillment center, and enter for a chance to win this raptor https://t.co/RZCiJ8cr9c NoPurchNec. Ends 6/14 http://t.co/3l313ztFNW	608403793533923329		20793816	1904224	62	13777	Seattle, Washington
608670535178973184	Wed Jun 10 16:22:18 +0000 2015	45	27	Pop! Grab one of these 80% off Lightning Deals (while supplies last) http://t.co/aaH1SXRKrE http://t.co/tIZXi7TMAE			20793816	1904224	62	13777	Seattle, Washington
608671218133274625	Wed Jun 10 16:25:01 +0000 2015	26	12	The 55% off Deal of the Day is just in time for grillin' season http://t.co/oeSqnwQb2A http://t.co/niGmWdS6RI			20793816	1904224	62	13777	Seattle, Washington
608671820204662784	Wed Jun 10 16:27:25 +0000 2015	0	13	RT @npchan: Kids having breakfast with Bob #MinionsBoxes http://t.co/0N1agzi2ip			20793816	1904224	62	13777	Seattle, Washington
608678598636093440	Wed Jun 10 16:54:21 +0000 2015	98	45	#InThe90sIThought Free Same-Day Delivery would never be possible. http://t.co/iYXoYBrXdS			20793816	1904224	62	13777	Seattle, Washington
608678780182368256	Wed Jun 10 16:55:04 +0000 2015	0	28	RT @Movember: Give anyone @Amazon Prime until June 21st and $10 will be donated to the #Movember Foundation http://t.co/fFoZk8Mvj6 http://t…			20793816	1904224	62	13777	Seattle, Washington
608687639915581440	Wed Jun 10 17:30:16 +0000 2015	0	48	RT @AmazonKindle: What places are on your travel bucket list? http://t.co/UuOFFqBjDI #haveKINDLEwillTRAVEL #kindle http://t.co/fn6VLabRqR			20793816	1904224	62	13777	Seattle, Washington
608690280297037824	Wed Jun 10 17:40:46 +0000 2015	22	13	BONUS Deal of the Day: Perhaps Dad needs a new watch? http://t.co/8vrfUC3Fed			20793816	1904224	62	13777	Seattle, Washington
608698942910558208	Wed Jun 10 18:15:11 +0000 2015	102	107	Take your selfie game to the next level with The Selfie Toaster http://t.co/BFvIUdXo8i http://t.co/3LfwNvweTq			20793816	1904224	62	13777	Seattle, Washington
608724052388233216	Wed Jun 10 19:54:58 +0000 2015	173	127	Never worry about a sriracha-less meal again http://t.co/PYI8qp11eA http://t.co/mhkTQVchgM			20793816	1904224	62	13777	Seattle, Washington
608753759817216003	Wed Jun 10 21:53:01 +0000 2015	84	39	Arrrr, where's me wine? http://t.co/k7DEBwO1k0 http://t.co/3RAxqyCr8S			20793816	1904224	62	13777	Seattle, Washington
608772709133201408	Wed Jun 10 23:08:18 +0000 2015	38	11	Our summer catalog is a one-stop shop for all of your summer needs http://t.co/G7Pzw2rKc5 http://t.co/AOHWB9PnyK			20793816	1904224	62	13777	Seattle, Washington
608773510136258560	Wed Jun 10 23:11:29 +0000 2015	101	39	Make it rain with this plant watering cloud http://t.co/ODaLRcrY14 http://t.co/qqmEOw2tO3			20793816	1904224	62	13777	Seattle, Washington
608782779040563200	Wed Jun 10 23:48:19 +0000 2015	132	43	Help us settle the debate: team cats? Or team dogs? #PrimePet http://t.co/WIpcfWkR4s			20793816	1904224	62	13777	Seattle, Washington
608794386164555776	Thu Jun 11 00:34:27 +0000 2015	218	90	If you’re having girl problems I feel bad for you son, I got 99 problems and a raptor in our fulfillment center is one #DinoRap @jimmyfallon	608420484879904768		20793816	1904224	62	13777	Seattle, Washington
609031748815605760	Thu Jun 11 16:17:38 +0000 2015	32	29	Give the gift of Amazon Prime for Father’s Day, and $10 will be donated to @Movember https://t.co/SzZJNoABjL http://t.co/KBxO7vKRyN			20793816	1904224	62	13777	Seattle, Washington
609033032905949184	Thu Jun 11 16:22:44 +0000 2015	32	22	Deal of the Day: Up to 40% off select memory cards, USB drives, and solid-state drives http://t.co/Jnr5Wr5vGK http://t.co/XcpdUXfbBa			20793816	1904224	62	13777	Seattle, Washington
609043223634440193	Thu Jun 11 17:03:14 +0000 2015	34	23	The Father's Day Store has lots of gift ideas, including the Barbuzzo Beer Hammer http://t.co/phMQlGU71t http://t.co/Vm1HtRFRZH			20793816	1904224	62	13777	Seattle, Washington
609052591067156480	Thu Jun 11 17:40:28 +0000 2015	0	11	RT @meleybug: #MinionsBoxes make getting @amazon boxes even more fun!! http://t.co/0T4FIWmrLj			20793816	1904224	62	13777	Seattle, Washington
609063845278158848	Thu Jun 11 18:25:11 +0000 2015	28	13	Take a picture of today's 29% off Bonus Deal of the Day before it's gone http://t.co/Pr63tu7VUr http://t.co/BXG64WqjCY			20793816	1904224	62	13777	Seattle, Washington
609083403330301953	Thu Jun 11 19:42:54 +0000 2015	59	22	Today we’ll be sharing some classic toys you spent your summer using as a kid #ThrowbackThursday			20793816	1904224	62	13777	Seattle, Washington
609084507526938624	Thu Jun 11 19:47:17 +0000 2015	71	34	First up, the superest way to stay cool in the heat #ThrowbackThursday http://t.co/Lt29CybKnB http://t.co/I8KescFvBk	609083403330301953		20793816	1904224	62	13777	Seattle, Washington
